ID,Title,Content,Source,PublishedAt
122,"What we know about the Liverpool FC parade incident","A 53-year-old man has been arrested after a car hit a number of pedestrians in Liverpool city centre during the Premier League victory parade. Eyewitnesses and videos shared on social media have shown the vehicle driving through a crowd as people scatter. Police say they are not treating the incident as terror-related. Details are still emerging, but here's what we know so far. LIVE UPDATES: Child and adult seriously hurt WATCH: Videos show car driving through crowd WITNESSES: 'Car missed us by inches' What happened? A car collided with a number of pedestrians on Water Street just after 18:00, Merseyside Police said. In a statement the force said: ""We were contacted at just after 18:00 today, Monday 26 May, following reports a car had been in collision with a number of pedestrians on Water Street. ""The car stopped at the scene and a male has been detained."" Police later said a 53-year-old white British man from the Liverpool area had been arrested and that he was believed to be the driver. The ambulance service said 27 people had been taken to hospital for treatment, with two, including one child, seriously injured. Another 20 people were treated for injuries at the scene. Four children were among the injured. Four people including a child were lifted from beneath the car, Merseyside chief fire Nick Searle said. The incident is not being treated as terror-related, police said. Police only define events as terrorism if they are considered to have been intended to influence the government or intimidate the public for the purpose of ""advancing a political, religious, racial or ideological cause"". What did witnesses see? Video from the scene shows the car ploughing into the a group of people then speeding up before coming to a halt. Other footage shows people striking the car after it stopped, with the back windscreen shattered. Numerous emergency service vehicles attended the scene. One eyewitness, BBC reporter Matt Cole, described seeing a car coming through the crowd that ""just wasn't stopping"". He said it was being chased by a group of men ""who were trying to bang on the side of it and throw things at it"". He estimated the car was travelling at ""more than 20 [mph]"". He said his initial assumption was that the driver just wanted to ""barge through crowds because they didn't want to wait"". Another witness, Matthew O'Carroll, 28, from Runcorn, saw the car approaching the top of Water Street. He said the vehicle had been going at a ""decent"" speed and that the driver had been beeping as he went through the crowd. Where did it happen? Water Street is near the Strand, where moments before the incident occurred Liverpool FC had paraded the Premier League trophy from the top of a bus. Thousands of people had come out to celebrate the team's victory. The incident happened about a mile before the parade's finishing point. What has been said? Prime Minister Sir Keir Starmer is being kept updated on the latest developments. He posted on X: ""The scenes in Liverpool are appalling - my thoughts are with all those injured or affected. ""I want to thank the police and emergency services for their swift and ongoing response to this shocking incident."" Conservative leader Kemi Badenoch said the pictures were ""deeply worrying"". ""My thoughts are with all those affected, and the emergency services as they respond to what appears a horrific incident,"" she said. Liverpool FC said it was in contact with the police and its ""thoughts and prayers are with those who have been affected by this serious incident"", while rivals Everton FC echoed the sentiment. Liverpool said in a statement: ""Our thoughts and prayers are with those who have been affected by this serious incident. We will continue to offer our full support to the emergency services and local authorities who are dealing with this incident."" Liverpool's staff celebrations are understood to have been postponed because of the incident. The Premier League has also released a statement, saying ""everyone at the Premier League is shocked by the appalling events in Liverpool this evening, and our heartfelt thoughts go out to all those injured and affected. ""We have been in contact with Liverpool FC and have offered our full support following this serious incident."" Liverpool City Region Mayor Steve Rotherham told the BBC a day of ""absolute celebration"" had been ""overshadowed"" by the incident. He urged the public to avoid speculation while police continue their investigation.","BBC",2025-05-27T10:36:56.742
123,"BBC given rare access to search for Hezbollah positions with UN troops in Lebanon","content","BBC",null
124,"Moment car drives into crowd at Liverpool trophy parade","content","BBC",null
125,"Greek coastguards charged over 2023 migrant shipwreck","A naval court in Greece has charged 17 coastguards over the deadliest migrant boat disaster in the Mediterranean Sea for a decade. Up to 650 people were feared to have drowned when the overcrowded Adriana fishing vessel sank near Pylos, off the Greek coast, in the early hours of 14 June 2023. Survivors later told the BBC that Greek coastguards had caused their boat to capsize in a botched attempt to tow it and then silenced witnesses. ""It has taken us two years just for these charges to come, even though so many people witnessed what happened,"" one of the survivors said on Monday. The Greek authorities have always denied the claims against them. Captain of coastguard ship charged The Deputy Prosecutor of the Piraeus Naval Court has found that 17 members of the Hellenic Coast Guard should face criminal charges. Among them is the captain of the coastguard ship, the LS-920, who is charged with ""causing a shipwreck"", leading to the deaths of ""at least 82 people"". This corresponds to the number of bodies recovered, although it is thought as many as an additional 500 people drowned, including women and children who were all below deck. The disaster occurred in international waters but within Greece's rescue zone. The then-Chief of the Coast Guard and the Supervisor of the National Search and Rescue Coordination Centre in Piraeus are among four officials charged with ""exposing others to danger"". The captain of the LS-920 is also charged with ""dangerous interference of maritime transport"" as well as a ""failure to provide assistance"" to the migrant boat. The crew of the ship are charged for ""simple complicity"" in all the acts allegedly committed by the captain. Doubts over Greek officials' account A coastguard ship had been monitoring the Adriana for 15 hours before it sank. It had left Libya for Italy with an estimated 750 people on board. Only 104 of them are known to have survived. We have been investigating since the day of the disaster and our series of findings has cast serious doubt on the official Greek version of events. Within a week, we obtained shipping data which challenged the claim the migrant boat had not been in trouble and so did not need to be rescued. A month later, survivors told us the coastguard had caused their boat to sink in a disastrous effort to tow it and then forced witnesses to stay silent. Last year, a case against nine Egyptians was thrown out, amid claims they had been scapegoated by the Greek authorities. Earlier this year, audio recordings emerged which further challenged the official Greek version of events. Syrian survivors feel 'vindicated' We first met Syrian refugees, who we called Ahmad and Musaab to protect their identities, a month after the disaster. They said they each paid $4,500 (£3,480) for a spot on the boat. The younger brother of Ahmad - a Syrian now living in Germany - was also on board and did not survive. Musaab described to us the moment when - he alleged - the Greek coastguards caused their boat to sink. ""They attached a rope from the left,"" he said. ""Everyone moved to the right side of our boat to balance it. The Greek vessel moved off quickly causing our boat to flip. They kept dragging it for quite a distance."" The men claimed that once on land, in the port of Kalamata, the coastguard told survivors to ""shut up"" when they started to talk about how the Greek authorities had caused the disaster. ""When people replied by saying the Greek coastguard was the cause, the official in charge of the questioning asked the interpreter to tell the interviewee to stop talking,"" Ahmad said. He said officials shouted: ""You have survived death. Stop talking about the incident Don't ask more questions about it."" On Monday, Ahmad said he felt vindicated by the charges that had been brought. ""I'm very happy they are eventually being held accountable for all that they have committed, but until I see them in prison nothing has been done yet,"" he said. ""To be honest, the Greek legal system is very unreliable."" Legal team for victims welcome charges The joint legal team representing survivors and victims of the disaster said the decision to pursue a case against the 17 coastguards was a big step forward towards justice being done. In a statement it said: ""Almost two years after the Pylos shipwreck, the prosecution and referral to main investigation for felonies of 17 members of the Coast Guard, including senior officers of its leadership, constitutes a substantial and self-evident development in the course of vindication of the victims and the delivery of justice."" It is understood the 17 men who have now been charged will be questioned in the coming weeks by the Deputy Prosecutor of the Piraeus Naval Court. The court will then decide whether to send them to full trial or dismiss the charges. It is not immediately clear what punishment the coastguards could receive if found guilty. Greece has previously told the BBC its Coast Guard fully respects human rights and has rescued more than 250,000 people at sea in the past decade.","BBC",2025-05-27T02:17:23.133
126,"King prepares to give key speech backing Canada","King Charles III will deliver a significant speech in Canada's parliament later on Tuesday that is expected to offer his support in the country's dispute with US President Donald Trump. The King and Queen Camilla received a warm welcome when they arrived in Ottawa, on the royal couple's first trip to Canada since the start of their reign. Soon after arriving, the King, who is Canada's head of state, held a meeting with Prime Minister Mark Carney, recently elected on a wave of anti-Trump public opinion. Carney has praised the ""historic ties"" that make up Canada's independent identity, including the ""vitality of our constitutional monarchy"", which he said ""crises only fortify"". Carney invited the King to deliver the speech at the opening of parliament after his recent general election victory, in a campaign dominated by the threats to Canada's sovereignty from Trump. It will be the first time in almost 50 years that a monarch gives the ""Speech from the throne"", with the King's decision to come to parliament in Ottawa seen as a symbolic show of support for Canada. The King's speech will be written on the advice of the Canadian government, with the expectation that it will send a clear, if diplomatic, message that the country is ""not for sale"" to the US. Carney said in advance that the speech, to be delivered in French and English, would match ""the weight of our times"". On Monday afternoon, the King and Carney held a meeting at Rideau Hall, the residence of Canada's governor-general, with both men sitting in front of Canadian flags. There were also meetings with leaders of Canada's indigenous and First Nations groups, including Cindy Woodhouse, the national chief of the Assembly of First Nations. Looking relaxed in the Ottawa sunshine, the King took part in a tree-planting ceremony, receiving an enthusiastic reception from onlookers, who cheered and crowded round to shake hands with him. ""Canada feels threatened and scared. It is very important he is here,"" said Theresa McKnight, from Mississauga, Ontario. Her sister Dianne St Louis from near Toronto agreed: ""It's critical. It means a great deal to have the King standing side by side with Canadians."" There had been a warm welcome at Ottawa airport, for what will be a visit of about 24 hours on the ground in Canada. Carney was on the runway to meet the royal visitors, with a welcoming party that included schoolchildren from English- and French-speaking schools and representatives of First Nations communities. A community event had also been a checklist of Canadian moments, such as the King dropping a puck to start a game of street hockey and getting jars of maple syrup. But the main focus of this trip will be the historic speech on Tuesday, with the prospect of the King delivering the Canadian government's message of rejecting calls to become the US 51st state. It is also a diplomatic balancing act because in his role as head of state of the UK, the King has been part of an effort to keep good relations with Trump, including inviting him for a second state visit. But in Canada, the King will have to speak on behalf of Canada. As another bystander said at Rideau Hall: ""Sovereignty is important and he is the epitome of that."" Sign up here to get the latest royal stories and analysis every week with our Royal Watch newsletter. Those outside the UK can sign up here.","BBC",2025-05-27T03:25:00.026
127,"What you need to know ahead of South Korea's snap presidential election","South Korea will elect a new president on 3 June to replace Yoon Suk Yeol, who was removed from office for placing the country under martial law for six hours in December. The winner will be tasked with managing the political and economic fallout of Yoon's move, which plunged the country in deep turmoil and divided opinions. The snap election is also being held as South Korea faces an unpredictable ally in US President Donald Trump - and that will shape long-running challenges such as the threat from North Korea, and Seoul's frosty relationship with China. Here is what you need to know as the nation of about 52 million people chooses a new president who will lead it for the next five years. Why is South Korea holding a presidential election? Yoon was supposed to serve as president until 2027, but his term ended in disgrace. He shocked the nation by declaring martial law on 3 December, citing threats from ""anti-state forces"" and North Korea - but it soon became clear that he was spurred by his own political troubles. A week later, he was impeached by parliament. On 4 April, a constitutional court upheld his impeachment and removed him from office permanently, setting the stage for a snap presidential election within 60 days, as required by law. In the six turbulent months since Yoon's martial law attempt, the country has had three acting presidents, the most recent being Lee Ju-ho, the labour minister who assumed the role one month before the election. Lee replaced Prime Minister Han Duck Soo, who himself was impeached just weeks after taking over from Yoon as acting president. Finance minister Choi Sang-mok was acting president before Han was reinstated in March. What are the big issues in South Korea's election? Yoon's martial law laid bare the deep political divisions in the country, as those who supported his decision to impose martial law and those who opposed it took to the streets in protest. The following months of uncertainty shook public confidence in South Korea's economy. And this was at a time when US President Donald Trump unleashed his tariffs on America's trading partners, with South Korean goods facing a 25% levy. Closer to home, relations with North Korea are a persistent challenge. While 2025 has been relatively uneventful, the year before saw heightened tensions as Kim Jong Un escalated the rhetoric, and both sides spent months sending balloons and drones carrying propaganda materials across the border. South Korea's new leader must also balance Seoul's relations between its biggest trading partner, Beijing, and its most important security ally, Washington. Then there is the task of arresting the country's declining birth rate, which is among the lowest in the world - 0.75. Who could the next South Korean president be? Polls have placed Lee Jae-myung of the main opposition Democratic Party as the frontrunner among six candidates, followed by Kim Moon-soo from the ruling PPP. Lee, who lost to Yoon by a razor-thin margin in 2022, is hailed by his supporters as a working class hero. He worked in a factory before he became a human rights lawyer and politician. He has promised to establish a ""real Republic of Korea"" with jobs and a fair society. Kim, a former labour minister, has positioned himself as a president for the economy, promising to create a business-friendly environment. The other candidates are Lee Jun-seok of the New Reform Party, Kwon Young-guk of the Democratic Labor Party and two independents - Hwang Kyo-ahn and Song Jin- ho. For the first time in 18 years, there is no woman running for president. The first woman to run for president was Hong Suk-Ja in 1987, but she withdrew before the vote. The election in 2012 saw four female candidates contest for the top job. When is election day and when are results announced? The election is scheduled on 3 June and voting precincts will be open from 06:00 local time (22:00 GMT) to 20:00. South Koreans overseas were allowed to vote early from 20 to 25 May. Results are expected to come in after polls close and the winner will likely be known in the early hours of the following day. When Yoon defeated Lee in 2022, he was proclaimed the winner nine hours after the close of voting, or at 04:40 the morning after election day. That was the closest presidential contest in the country's history, which saw Yoon win by a 0.73% difference in votes. The new president will take office immediately and unlike many of his predecessors, will not have the advantage of a formal transition from Yoon. What will happen to impeached former president Yoon Suk Yeol? Yoon faces trial for an insurrection charge as a result of his attempt to impose martial law. In January this year he became South Korea's first sitting president to be arrested after investigators scaled barricades and cut through barbed wire to take him into custody. He was relased from detention weeks later on a technicality. He was also recently indicted for abuse of power, a separate charge to insurrection. Before the election, Yoon quit his party in what analysts said was an attempt to shore up the chances of PPP's presidential candidate Kim Moon-soo.","BBC",2025-05-27T01:00:14
128,"From prodigy to leader: Can Shubman Gill shape the future of Indian Test cricket?","Nearly three weeks after Rohit Sharma's sudden retirement from Test cricket, the Indian cricket board has ended speculation of his successor by naming Shubman Gill as India's new captain for the upcoming five-Test series against England in June. At 25, Gill becomes India's 37th Test captain - and one of its youngest, after Mansur Ali Khan Pataudi, Sachin Tendulkar, Kapil Dev and Ravi Shastri. His appointment marks a turning point for Indian cricket. The squad he leads is without batting greats Rohit Sharma and Virat Kohli, spin stalwart R Ashwin who retired six months ago, and pace spearhead Mohammed Shami, who was sidelined due to fitness concerns. The team is rich in young batting talent but will miss the experience of Kohli and Sharma. Despite Jaspreet Bumrah, Ravindra Jadeja, and Mohammad Siraj, the bowling attack still feels a touch raw. Adding to Gill's challenge: India haven't won a Test series in England since 2007. His appointment followed intense deliberations between chief selector Ajit Agarkar, coach Gautam Gambhir, and backchannel talks with other contenders. Though Bumrah seemed the natural choice after serving as vice-captain in Australia, concerns over his ability to shoulder the workload of a five-Test series tipped the scales in Gill's favour. A prodigy from Punjab state, Gill has long carried the weight of expectation with elegance. He burst into the spotlight in 2014, not yet 15, hammering 351 in a world-record opening stand of 587 with Nirmal Singh in the Punjab Inter-District ML Markan Trophy. It was a knock that vindicated his family's bold move from the border village of Chak Kherewala to Mohali, seeking better training and greater exposure for the young talent. Consistent run-getting as a junior, fast-tracked him into the under-19 ranks which is where Gill really made his first big impact. Vice-captain of the team that played the 2017-18 U-19 World Cup, he emerged as the top run aggregator for India, highlighted by a skilful, unbeaten 102 against arch rivals Pakistan in the semi-final. In the final where India beat Australia, Gill scored a handy 31. At the time, all eyes were on Prithvi Shaw - the U-19 captain whose Mumbai schoolboy feats drew comparisons with Tendulkar. His rise was meteoric: a Test debut century, another soon after. But by 2020, his career had begun to unravel. Temporarily sidelined, Gill made an immediate impact on his Ranji Trophy debut with a half-century, followed by a century. Under Yuvraj Singh's mentorship, he sharpened both his batting and game awareness. Prolific runs pushed selectors to consider Gill as Shaw's replacement. He debuted in Tests in Melbourne, December 2020, during India's memorable comeback series win. Tall and graceful, Gill's technical precision and elegant stroke play - especially front of the wicket - set him apart as a promising young talent. Nicknamed the 'Prince' by his family, the title soon became his cricketing identity. Hailed as the Next Big Thing, he's widely tipped to succeed Virat Kohli as the next generation's leading batsman. That promise remains unproven. Like Kohli, Gill is an all-format player, but unlike Kohli's early dominance, Gill has yet to display the same ambition and match-winning impact - especially in Tests, where his 1,893 runs in 32 matches are solid but not outstanding. Gill's first captaincy, less than five years after his Test debut, comes at a crucial point in his career. With enough international experience to elevate his batting from good to great, he now faces a stern test against England's Bazball style of play in challenging conditions. Success here would be a major boost to his standing as a top Test player. But it is as captain that Gill probably faces tougher challenges. The England series kicked off India's new World Test Championship cycle, following two finals appearances but a disappointing early exit in the last one. India's recent Test form has been poor, with back-to-back series losses to New Zealand and Australia. To pull India out of the current rut, Gill will have to lead the way as batter as well as captain in charge of a new-look team, whose dressing-room and dynamics he will have to understand and, perhaps, reshape. ""Gill is a young man we are investing in not just for one series, but for the next five-six years to take Indian cricket ahead,'' said chief selector Ajit Agarkar. That should be a tremendous reassurance for the new captain. While his appointment brings its share of pressure, it also carries immense hope - and an opportunity to carve his own legacy in Indian cricket history.","BBC",2025-05-27T01:57:38.881
129,"'It missed us by inches': Witnesses describe car driving into crowd at Liverpool FC parade","Witnesses have described the ""horrendous"" moment a car ""rammed"" into a crowd of people who were attending Liverpool FC's victory parade following their Premier League win. Merseyside Police said a number of pedestrians were hit by the vehicle in Water Street, Liverpool just after 18:00 BST. Dozens were injured, two of them seriously, with 27 treated in hospital. A 53-year-old white British man from the Liverpool area was arrested, police said, adding that he is believed to have been the driver. LIVE UPDATES: Child and adult seriously hurt WHAT WE KNOW: Man arrested, dozens injured WATCH: Videos show car driving through crowd One eyewitness, BBC reporter Matt Cole, said the car missed him and his family ""by literally inches"". ""We had just moments before watched fireworks going off, the celebrations of the Liverpool bus passing us on the Strand,"" he said. He said an ambulance had just made its way through the ""dense"" crowd he was part of on Water Street, when ""there were screams ahead of us and suddenly this dark blue car just came through the crowd"". ""It just wasn't stopping - I managed to grab my daughter who was with me and jump out of the way. ""It missed myself and my family by literally inches."" He said the ambulance acted like a ""natural barrier... that slowed the car down"", but that it had ""no intention - it appeared - of stopping"". He added that the car looked to be travelling at ""more than 20 [mph]"", but that he could not be sure it was not 30mph. ""As it passed me, it was being chased by a group of men who were trying to bang on the side of it and throw things at it,"" he explained, adding that the rear windshield had been ""completely smashed in"". Having moved to safety down a side street, he saw police ""running from all over, ambulances, police vans... more and more ambulances, more and more police vans - at one point then an entire squad of armed police cars stopped and people jumped out with rifles and again big medical packs on and began running towards the scene of the incident."" He said his initial assumption was that the driver just wanted to ""barge through crowds because they didn't want to wait"". ""But suddenly then, the speed registered and the shouts of the people and the screams of the people registered, and at that point, yeah, adrenaline very much just kicks in"". Harry Rashid was at the parade with his wife and three daughters when they saw the vehicle ""ploughing towards pedestrians"". ""At first we were shocked that the vehicle could even get there because it was just full of pedestrians,"" he told BBC Radio 5 Live. ""My daughters saw the whole thing and started crying. We were trying to console them and tell them it would be OK. But it's difficult when your own emotions are heightened and you don't know if it will be OK."" Another eyewitness, Chelsea, said she was ""centimetres away"" from the car as it ploughed into the crowd. ""All of a sudden we heard screaming and beeping. I grabbed my friend, she grabbed her daughter and it skimmed past us,"" she told BBC Radio 5 Live. ""We were shocked but didn't know the gravity of it at that point,"" she added. ""We saw people chasing the car with the windows smashed. People were banging on a police riot van and asking for help."" Off-duty BBC reporter Dan Ogunshakin, who was in the city for the parade, said ""suddenly a lot of people started to surround"" a car, which was front of an ambulance that was moving through the crowd. He said he and his friend then noticed ""people were hitting the car and shaking the car and we wondered why this was suddenly happening"". The car then reversed and knocked people away from it, he explained, then ""it suddenly accelerated forwards"" straight towards the crowd of people. ""People scattered like bowling pins."" ""What had once been an atmosphere of celebration and joy and happiness suddenly turned into fear and terror and disbelief,"" he said, adding it become ""hell on Earth"". Matthew O'Carroll, 28, from Runcorn said he had approached the top of Water Street when the car ""came past a parked police van at a decent speed"". ""People managed to get out of the way as he was beeping as he went through but as he went past, people were obviously very angry and so started running after the car. ""The back window of the car was already smashed. ""I thought that once it went past us, it was just someone that was trying to get away from something and would slow down when he got to more people."" Another witness, Mike Maddra, was walking with a group of friends, when he saw a car ""speeding up"" and hitting pedestrians. He said the ""car turned left, mounted pavement, come towards us and runs towards the buildings"". He added that he thought he saw two people being hit, and that ""it looked deliberate"". ""It has just ruined the day really,"" he said. ","BBC",2025-05-27T11:41:06.654
130,"'My life was saved by a stranger on the other side of the world'","A man with a rare form of blood cancer has travelled 10,000 miles to meet the stranger who saved his life. Luke Melling, 31, from Melbourne, Australia, says he was ""staring death in the face"" before receiving a stem-cell transplant from Alastair Hawken, of Grantham, Lincolnshire. The match between the pair was so perfect that the men now believe they could be distantly related, as both their families hail from Preston, Lancashire – the town they chose for their emotional first meeting. They are sharing their story to encourage more people to join the NHS Stem Cell Donor Registry. Three years ago, Luke, who was then 28, was desperately ill in hospital with Hodgkin lymphoma. He had been living with the condition since he was 16 and, despite being in remission four times, the cancer kept coming back. After exhausting all other treatments, he was told he needed a transplant of stem cells – which can be found in the bone marrow and produce essential blood cells – to survive. But no-one in his family, and no-one in Australia, was a match, so doctors started searching global stem-cell registries for a donor. ""It was pretty much like, 'This is it – this is the only option you have. It's either this or you're going to die',"" Luke says. ""Finding out that my sister wasn't a match was terrifying – we just didn't know if there would be anybody registered who would be a suitable match for me."" But then, after a six-month wait, Luke was told there was hope. The register had discovered a potential donor on the other side of the world. ""When we found out we had the perfect match, that was an emotional moment,"" Luke recalls. ""I remember mum – she was in hysterics, crying."" For Alastair, then 48, the phone call came out of the blue. A regular blood donor, he had signed up to the NHS registry in 2008. When he was asked if he was still willing to donate, the father-of-three did not hesitate. ""It was no problem at all,"" he says. ""What can I do, where can I be? It was nice to be wanted, or to feel that I could be of use to someone."" Before the donation, Alastair was injected with a high-strength cell-generating drug. After a couple of days he could barely move, but he was told that showed the process was working and the body was ""over-generating stem cells"". He then went to a hospital for the stem cells to be ""harvested"" in a process similar to blood donation, while he was fed snacks and watched television. ""There's no discomfort,"" he says. ""The stem cells are taken out and packaged up, and then they're counted in the laboratory – 85 million is what we needed for Luke, and that's what was taken. ""I felt amazing – my body was made up of fresh stem cells – and then my [harvested] stem cells went on their journey."" The cells were cryogenically frozen within hours to be sent to Australia, where Luke was waiting. Luke had his transplant a month later, but all he knew about the donor was that he was a 48-year-old man from the UK. He was not allowed to contact Alastair until two years had passed and the treatment was considered successful. At that point, Alastair did not know whether Luke had survived. ""I just hoped. I hoped and prayed that he had,"" he says. And then an email dropped into his inbox via the stem cell registry. ""It was like all my Christmases had come at once,"" Alastair recalls. ""It was a really beautiful moment."" The men were put in contact with each other and finally met in Preston on Friday. Luke told Alastair: ""To have someone like you, who is so beautiful, lovely and kind, having done all this, I'm glad it's your cells. I just can't thank you enough."" For his part, Alastair, who runs a gingerbread business, describes the donation as his ""legacy"". He told Luke: ""If I achieve nothing more than just seeing that smile on your face, then I've achieved everything I need to achieve."" Preston was a fitting place to meet as Alastair's grandparents lived in the town and Luke's family also have roots there. Luke, who is now 31 and back to full health, feels he can put the last 15 years behind him. He has even run a marathon. ""Meeting Alastair in person is a dream come true,"" he says. ""What do you say to the person who has given you your life back by literally giving a part of themselves? ""Me being able to get on that plane and fly across the world is possible only because of him. ""The moment I got to give him that huge hug and thank him in person is a moment I'll never forget."" Alastair, now 51, hopes their story will encourage others to sign up to the stem cell registry. ""Meeting Luke today really brings home just what a difference that simple act can make,"" he says. ""I just wish more people would put themselves forward to be on the register to donate, whether it's platelets or organs or blood or stem cells – that is just the gift of life. ""There's nothing that makes you feel more complete as a human being – and when it's a success story, like it clearly has been in our case, it makes everything all worthwhile."" Additional reporting by Paul Johnson The NHS is encouraging more people aged 17-40, from all ethnic backgrounds, to join the NHS Stem Cell Donor Registry, to give more patients a better chance of finding the life-saving matches they need. Listen to highlights from Lincolnshire on BBC Sounds, watch the latest episode of Look North or tell us about a story you think we should be covering here.","BBC",2025-05-27T08:01:50.237
131,"Moment truck explodes while driving through Chicago suburb","content","BBC",null
133,"'I hate disappointing people' - Osaka loses to Badosa","content","BBC",null
134,"Man Utd close to signing Wolves' Cunha","content","BBC",null
135,"Gilgeous-Alexander puts Thunder on brink of NBA Finals","content","BBC",null
102,"Император Японии принял участие в Национальном фестивале посадки деревьев","Титибу, префектура Сайтама, 25 мая (Jiji Press) -- Император Японии Нарухито принял участие в 75-м Национальном фестивале посадки деревьев в парке Титибу Мьюз в префектуре Сайтама недалеко от Токио 25 мая. В своем приветственном слове Император вспомнил о восхождениях на горы в регионах Титибу и Окутитибу. Он отметил, что в последние годы, когда влияние изменения климата становится все более очевидным, возрастает важность роли лесов. «Беречь леса, выращивать здоровые леса, развивая циклическое использование древесины, и передавать их будущему — это наша миссия», — заявил Император. Затем Император посадил три вида саженцев, включая дзелькову, и посеял два вида семян, включая акашидэ. Перед этим Император посетил святилище Титибу в одноименном городе и осмотрел касабоко и ятаи — платформы, используемые в «Ночном празднике Титибу», который входит в тройку крупнейших фестивалей «хикияма» с передвижными платформами. Он также посмотрел выступление детей в традиционном кабуки и сказал двум девочкам-школьницам: «Очень хорошо получилось». Император завершил двухдневную поездку и вернулся в Токио тем же вечером. Императрица не смогла сопровождать его на протяжении всей программы из-за недомогания. [Авторское право The Jiji Press, Ltd.]","nippon.com",2025-05-27T09:07:57
103,"Japan loses world's top creditor status to Germany","Japan is no longer the world's top creditor. That title goes to Germany, after Japan slipped from the number-one spot for the first time in 34 years, even with its net overseas assets at a record high. The Finance Ministry says the net figure at the end of last year increased almost 13 percent to 533.5 trillion yen, or over 3.7 trillion dollars. Germany comes in at 569.6 trillion yen. The country continues to post trade surpluses and now has the world's largest net overseas assets in yen terms. China is third after Japan. The figure is calculated by subtracting the value of assets held in a country by foreign entities from the value of assets the country's government, companies and individuals own abroad. Japan's overseas assets stand at 1,659 trillion yen, or over 11.6 trillion dollars. Japanese businesses stepped up their direct investment in the United States and the Netherlands. A weaker yen boosted the assets' value in yen terms. Japan's overseas liabilities also rose, up for a sixth straight year to 1,125 trillion yen, or about 7.9 trillion dollars. 2024 was also the sixth year in a row for Japan's net overseas assets to hit a record high.","NHK",2025-05-27T07:09
104,"Soil from Fukushima decontamination process to be used on PM's office grounds","Japan's government has decided to use soil removed during decontamination work near the crippled Fukushima Daiichi nuclear power plant at the prime minister's office in Tokyo. The government on Tuesday compiled basic policy on the reuse and ultimate disposal of the soil outside Fukushima in a meeting with all Cabinet members present. Large volumes of dirt and other material that has been collected during decontamination work following the 2011 accident have been kept at a vast intermediate storage facility straddling the towns of Okuma and Futaba in Fukushima Prefecture. This soil must be disposed outside the prefecture by March 2045 by law. So the government plans to use soil with low radioactive content for public works and other projects across the country to reduce the total volume. The Environment Ministry set standards and guidelines for the reuse of the soil in March and the government now intends to take the initiative in setting precedents to gain public understanding. Excluding trials conducted in Fukushima to confirm safety, this would be the first time for the soil to be reused. Sources say it is assumed that the soil will be used in flowerbeds and other places at government offices. The basic policy calls for communicating more information about the necessity and safety of recycling the soil, as electricity generated at Fukushima Daiichi was used in Tokyo and nearby prefectures. It intends to promote tours of the intermediate storage facility and places where the soil is being reused. It also plans to take specific steps to select candidate sites for its final disposal. A roadmap for roughly the next five years is to be compiled by around summer. Previous attempts to reuse the soil outside Fukushima have stalled due to local opposition, and the government faces the challenge of gaining public understanding.","NHK",2025-05-27T08:11
106,"North Korea media: State security minister has departed for Russia","A North Korean media outlet says that the head of the country's secret police has departed for Russia to attend an international conference. The ruling party newspaper Rodong Sinmun reported in Tuesday's edition that state security minister Ri Chang Dae left the capital of Pyongyang on Monday. South Korean media outlets have reported that Ri is expected to hold talks with Security Council Secretary Sergey Shoigu while he is in Russia for the gathering. They have also reported that he may engage in discussions about the North Korean troops that have been deployed in Russia. The outlets said topics of conversation could include future activities for the North's troops, the repatriation of the bodies of the country's fallen soldiers and the issue of soldiers who have been taken prisoner. Rodong Sinmun also reported that Russia's deputy minister of internal affairs arrived in Pyongyang on Monday. The exchange of high-ranking officials between North Korea and Russia comes ahead of the first anniversary next month of the conclusion of the comprehensive strategic partnership treaty between the two countries.","NHK",2025-05-27T08:49
107,"BOJ chief to cautiously weigh rate hike amid uncertainty","The Bank of Japan chief has suggested again that the bank will cautiously weigh a further rate hike amid extremely high uncertainty. BOJ Governor Ueda Kazuo was speaking at an international conference in Tokyo attended by other countries' central-bankers. Ueda said inflation in Japan has picked up again, driven primarily by higher prices of food, most notably rice. He said the bank will ""adjust the degree of monetary easing"" if incoming data provide a reason for greater confidence that economic activity and prices are improving. At the same time, the BOJ chief pointed to growing uncertainty, particularly that related to trade policy, in an apparent reference to US tariff measures. In a transcript of his speech, Ueda confirmed that the bank would judge, ""without any preconceptions,"" whether its outlook for the economy and inflation will be realized. That statement suggested that the bank will continue to cautiously assess the tariffs' impact on the economy and prices in its decision on whether to further hike interest rates.","NHK",2025-05-27T09:28
114,"Ukraine says it has intel on China sending materials to Russia military firms","The head of Ukraine's Foreign Intelligence Service has suggested that China is supplying gunpowder and other materials to Russian military companies. Oleh Ivashchenko said in an interview released on Monday by Ukraine's state news agency that there is information showing that China supplies machine tools, special chemicals, gunpowder and components to the firms. He said his team has confirmed data on 20 Russian factories. Ivashchenko also said that, as of the beginning of 2025, 80 percent of critical electronics used in Russian drones are of Chinese origin. He noted that everything necessary to produce microelectronics is shipped from China via shell companies. In April, Ukraine's President Volodymyr Zelenskyy said his country has received information that China is supplying weapons to Russia. The Ukrainian foreign ministry summoned the Chinese ambassador to demand that Beijing halt the support. China dismissed the Ukrainian claim as ""groundless accusations.""","NHK",2025-05-26T20:38
